depth [ft],Calcite ,Chlorite,Dolomite,Hematite,Illite,K-Feldspar,Kaolinite,Porosity,Quartz,Clay,Bulk
6288.75,0.01345,0.00385,0,0,0.06147,0.15278,0,0.21787,0.55058,0.0734,19.10241379
6289.25,0.01003,0.00361,0,0,0.05479,0.15301,0,0.22398,0.55458,0.06562,19.21068966
6289.75,0.00986,0.00303,0,0,0.04482,0.15598,0,0.22573,0.56057,0.05377,19.23937931
6290.25,0.01028,0.00273,0,0,0.03994,0.15661,0,0.2253,0.56515,0.04794,19.39048276
6290.75,0.01558,0.00099,0,0,0.05441,0.151,0,0.21914,0.55888,0.06227,19.5757931
6291.25,0.01957,0.00571,0,0,0.05719,0.1478,0,0.21405,0.55567,0.07067,19.71613793
6291.75,0.0261,0.00223,0,0,0.08912,0.14011,0,0.20283,0.53961,0.10267,19.83413793
6292.25,0.01804,0.01273,0,0,0.07018,0.14767,0,0.1973,0.55409,0.0931,19.92503448
6292.75,0.01182,0.01656,0,0,0.0751,0.15148,0,0.19288,0.55216,0.10291,20.02937931
6293.25,0.00816,0.01845,0,0,0.08428,0.15519,0,0.19249,0.54142,0.11534,20.22972414
6293.75,0.00771,0.01792,0,0,0.09214,0.16034,0,0.18913,0.53277,0.12357,20.35848276
6294.25,0.00833,0.0156,0,0,0.09444,0.1668,0,0.18585,0.52898,0.12357,20.24889655
6294.75,0.00673,0.01291,0,0,0.09402,0.17467,0.00705,0.18398,0.52064,0.12762,19.97434483
6295.25,0.00382,0.01187,0,0,0.09384,0.18436,0.01577,0.18214,0.50819,0.13558,19.82758621
6295.75,0.00414,0.01326,0,0,0.09508,0.19102,0.01873,0.17976,0.49802,0.14168,20.02344828
6296.25,0.00843,0.01693,0,0,0.09503,0.19271,0.01861,0.17805,0.49025,0.14559,20.22434483
6296.75,0.01665,0.02201,0,0,0.09328,0.19166,0.00067,0.17631,0.49942,0.13015,20.1982069
6297.25,0.02258,0.02524,0,0,0.08617,0.18851,0,0.17389,0.5036,0.12504,19.88206897
6297.75,0.02119,0.02318,0,0,0.08502,0.18066,0,0.1751,0.51484,0.12145,19.4237931
6298.25,0.019,0.01943,0,0,0.08229,0.17038,0,0.18119,0.5277,0.11419,18.982
6298.75,0.01756,0.01671,0,0,0.07905,0.16731,0,0.18256,0.5368,0.10751,19.088
6299.25,0.01248,0.01372,0,0,0.07578,0.17341,0,0.17632,0.54828,0.1005,20.13558621
6299.75,0.01162,0.01322,0,0,0.07585,0.18835,0,0.16143,0.54953,0.10002,21.62510345
6300.25,0,0,0.01653,0.0011,0.0986,0.18735,0,0.15085,0.54556,0.11084,21.00682759
6300.75,0,0,0.01524,0.00391,0.01547,0.21466,0.08232,0.13742,0.53097,0.10528,21.73524138
6301.25,0,0,0.01983,0.00487,0,0.21424,0.08533,0.13189,0.54384,0.0911,22.12268966
6301.75,0.01691,0.02498,0,0.00241,0,0.21005,0.0514,0.12834,0.56591,0.08276,22.92317241
6302.25,0.02203,0.05034,0,0,0,0.21249,0.0219,0.12626,0.56698,0.07956,24.19103448
6302.75,0.02231,0.05371,0,0,0,0.21835,0.01264,0.12735,0.56564,0.07344,24.41241379
6303.25,0.01865,0.05453,0,0,0,0.22031,0,0.13041,0.5761,0.06086,24.33937931
6303.75,0.01378,0.05237,0,0.00003,0,0.21573,0,0.13215,0.58593,0.05845,24.62365517
6304.25,0.00646,0.04584,0,0.00091,0,0.20666,0,0.13099,0.60914,0.05116,25.19848276
6304.75,0.00381,0.0487,0,0.00004,0,0.1985,0,0.12736,0.6216,0.05436,25.70110345
6305.25,0.00524,0.04474,0,0.00006,0,0.19193,0.00795,0.12781,0.62228,0.05842,25.31627586
6305.75,0.0086,0.04226,0,0.00006,0,0.1836,0.00655,0.13303,0.62589,0.05416,24.65172414
6306.25,0.00415,0.04024,0.01477,0.00023,0,0.17763,0.01058,0.13385,0.61854,0.05621,23.85986207
6306.75,0,0,0.03301,0.00617,0,0.18054,0.06198,0.13643,0.58187,0.06617,23.31013793
6307.25,0,0,0.04165,0.00626,0,0.18476,0.08095,0.13594,0.55043,0.08642,22.83041379
6307.75,0,0,0.03403,0.00756,0,0.19658,0.10155,0.13391,0.52638,0.10841,22.62144828
6308.25,0.01405,0,0.00503,0.01058,0,0.21942,0.10602,0.13051,0.51439,0.11319,22.6377931
6308.75,0.00588,0,0.01937,0.00891,0.13105,0.20023,0.01476,0.11827,0.50153,0.16307,23.56627586
6309.25,0.01176,0,0.01256,0.00785,0.16859,0.18635,0,0.1141,0.49879,0.18951,24.89924138
6309.75,0.01078,0,0.01256,0.00544,0.16778,0.15469,0,0.12179,0.52697,0.18861,23.97662069
6310.25,0.01649,0.03291,0,0.00111,0.08074,0.14267,0.00119,0.13848,0.58641,0.12876,21.15765517
6310.75,0.01636,0.04593,0,0.00042,0,0.14054,0.02373,0.14923,0.62379,0.07659,19.39744828
6311.25,0.01548,0.04445,0,0,0,0.12764,0.00696,0.15261,0.65286,0.05704,20.07213793
6311.75,0.01453,0.04128,0,0,0,0.12074,0,0.14623,0.67722,0.04608,22.25213793
6312.25,0,0.03462,0.02386,0.0004,0,0.11475,0.00064,0.13399,0.69174,0.03932,24.19027586
6312.75,0,0,0.02558,0.00539,0,0.11048,0.04986,0.12115,0.68753,0.05323,26.15772414
6313.25,0,0,0.02849,0.00534,0,0.10696,0.06381,0.10876,0.68665,0.06812,28.04903448
6313.75,0,0,0.03026,0.00534,0,0.10688,0.08506,0.10129,0.67116,0.09081,28.80324138
6314.25,0,0,0.03452,0.00572,0,0.10783,0.09914,0.10172,0.65106,0.10584,29.24448276
6314.75,0,0,0.03864,0.00706,0,0.11501,0.09665,0.10695,0.63569,0.10319,29.18448276
6315.25,0,0,0.03679,0.00951,0,0.13071,0.09254,0.11133,0.61912,0.0988,28.34944828
6315.75,0,0,0.03103,0.01063,0.0178,0.14029,0.1124,0.10916,0.57871,0.14,27.11958621
6316.25,0.01386,0,0.0103,0.0042,0.20679,0.07955,0,0.10433,0.58099,0.23245,26.41627586
6316.75,0.02817,0.02552,0,0,0.15477,0.07727,0,0.10591,0.60835,0.20247,25.11558621
6317.25,0.03355,0.04651,0,0.00019,0.00463,0.1064,0.05091,0.11011,0.64772,0.11146,24.0442069
6317.75,0.02933,0.04896,0,0,0,0.10309,0.0039,0.11718,0.69754,0.0588,22.834
6318.25,0.02568,0.05196,0,0,0,0.10428,0.01291,0.11429,0.69088,0.07178,24.24124138
6318.75,0.0291,0.0167,0,0.00491,0,0.10198,0.09678,0.10587,0.64466,0.12196,25.80986207
6319.25,0.04039,0.03414,0,0.00196,0,0.09257,0.07496,0.10114,0.65484,0.11813,25.58682759
6319.75,0.03148,0.04929,0.03715,0,0,0.08593,0.02155,0.10312,0.67147,0.07801,24.69013793
6320.25,0.01494,0.05868,0.07212,0,0,0.09149,0.00008,0.10308,0.6596,0.06559,25.07296552
6320.75,0,0.06346,0.08605,0,0,0.10367,0.06522,0.09244,0.58916,0.14045,28.11841379
6321.25,0.00492,0.00767,0.05136,0.00444,0.11373,0.07504,0.1124,0.09042,0.54002,0.2564,28.90275862
6321.75,0.02586,0.0223,0,0.00419,0.06845,0.08519,0.1124,0.09284,0.58878,0.22183,26.80241379
6322.25,0.01992,0.03935,0,0.00532,0,0.10765,0.0893,0.08836,0.65011,0.13925,26.29806897
6322.75,0,0.02417,0.02009,0.00891,0,0.11997,0.1124,0.08258,0.63187,0.14698,28.13331034
6323.25,0,0,0.00937,0.0083,0.12019,0.08543,0.11183,0.07397,0.59091,0.25449,28.73868966
6323.75,0.00556,0.00554,0,0.00233,0.24653,0.0306,0,0.08364,0.6258,0.28332,25.46944828
6324.25,0.01398,0.01944,0,0.00505,0.10823,0.05649,0.06482,0.08636,0.64563,0.21256,25.014
6324.75,0,0.04289,0.04673,0.00882,0,0.0875,0.07777,0.08633,0.64996,0.1309,27.34765517
6325.25,0,0.01605,0.0665,0.02032,0,0.10132,0.1124,0.07639,0.60701,0.13791,29.5997931
6325.75,0,0,0.07514,0.0289,0.0355,0.10142,0.1124,0.07599,0.57065,0.1599,29.95186207
6326.25,0,0,0.0761,0.03051,0.04495,0.09019,0.1124,0.08059,0.56525,0.17053,30.50793103
6326.75,0,0,0.08116,0.02734,0.01969,0.07989,0.1124,0.08965,0.58986,0.14213,29.988
6327.25,0,0,0.08762,0.02192,0.00004,0.07366,0.1124,0.09123,0.61313,0.12004,28.56482759
6327.75,0,0.01291,0.08091,0.01531,0,0.06824,0.11236,0.08638,0.62389,0.13436,26.98875862
6328.25,0,0.07357,0.07039,0.00459,0,0.06336,0.05046,0.08085,0.65678,0.13598,26.922
6328.75,0,0.09949,0.05657,0.0026,0,0.06653,0.01861,0.0794,0.6768,0.13091,28.5582069
6329.25,0,0.03487,0.03599,0.01547,0.01587,0.08133,0.1124,0.07349,0.63057,0.17676,31.04103448
6329.75,0,0,0.01536,0.0201,0.12234,0.07076,0.1124,0.06209,0.59695,0.25752,32.64282759
6330.25,0,0,0.00909,0.0177,0.15607,0.07138,0.11223,0.05043,0.5831,0.29525,33.15710345
6330.75,0,0,0.00878,0.01074,0.25371,0.03457,0.00632,0.05563,0.63024,0.29195,32.81889655
6331.25,0,0,0.01282,0.01199,0.11816,0.07056,0.09562,0.05762,0.63324,0.23491,32.28703448
6331.75,0,0,0.01376,0.01216,0.09217,0.07776,0.1124,0.05997,0.63177,0.22361,31.60137931
6332.25,0,0,0.01197,0.01265,0.12383,0.07174,0.1124,0.0618,0.60561,0.2592,31.01158621
6332.75,0,0,0.00934,0.0156,0.15303,0.07179,0.1124,0.0671,0.57074,0.29202,30.88641379
6333.25,0,0,0.01034,0.0219,0.12534,0.09177,0.1124,0.07122,0.56703,0.26089,31.28744828
6333.75,0,0,0.01708,0.02985,0.07589,0.11858,0.1124,0.07351,0.57269,0.20531,31.78496552
6334.25,0,0,0.02607,0.03579,0.09526,0.1212,0.11222,0.06321,0.54626,0.22688,33.87855172
6334.75,0,0,0.04108,0.03612,0.24352,0.07936,0.03009,0.05676,0.51308,0.30587,36.29862069
6335.25,0,0,0.0564,0.03738,0.20782,0.09161,0.11237,0.04184,0.45258,0.35358,37.35675862
6335.75,0,0,0.05548,0.03382,0.19828,0.09331,0.1124,0.04441,0.4623,0.34289,34.79117241
6336.25,0,0,0.03682,0.02569,0.17617,0.09189,0.1124,0.04915,0.50788,0.31804,30.57103448
6336.75,0,0,0.02373,0.01585,0.10464,0.09585,0.1124,0.06934,0.57819,0.23762,24.95062069
6337.25,0,0,0.02733,0.00996,0.02296,0.10491,0.1124,0.08867,0.63377,0.14581,23.14241379
6337.75,0,0.03502,0.03213,0.00231,0,0.10791,0.04664,0.09765,0.67834,0.08888,22.09717241
6338.25,0,0,0.03108,0.00612,0,0.12165,0.08466,0.09915,0.65733,0.09039,21.92689655
6338.75,0,0,0.03256,0.00649,0.00183,0.14197,0.1124,0.08727,0.61748,0.12205,22.66213793
6339.25,0,0,0.03789,0.00721,0.06414,0.15061,0.11233,0.06737,0.56045,0.19202,26.06468966
6339.75,0,0,0.04385,0.00997,0.11662,0.16403,0.11227,0.05422,0.49904,0.25095,31.8977931
6340.25,0,0,0.04751,0.01288,0.13116,0.17237,0.1124,0.05936,0.4643,0.26744,34.36448276
6340.75,0,0,0.0343,0.01348,0.10608,0.17447,0.1124,0.0765,0.48276,0.23925,30.64627586
6341.25,0,0,0.02252,0.01291,0.09276,0.17162,0.1124,0.07971,0.50807,0.22427,27.40634483
6341.75,0,0,0.02347,0.01388,0.13377,0.15765,0.1124,0.06857,0.49025,0.27037,28.06055172
6342.25,0,0,0.02311,0.01365,0.24826,0.11797,0.1124,0.04479,0.43981,0.39907,30.48958621
6342.75,0,0,0.03145,0.01562,0.28624,0.09649,0.1124,0.04313,0.41466,0.44177,34.02482759
6343.25,0,0,0.04146,0.01841,0.2928,0.08417,0.1124,0.04504,0.40571,0.44914,35.85344828
6343.75,0,0,0.05143,0.02149,0.26707,0.08562,0.1124,0.05386,0.40812,0.42021,36.48710345
6344.25,0,0,0.05496,0.02307,0.30468,0.065,0.1124,0.05341,0.38648,0.46249,37.7442069
6344.75,0,0,0.05465,0.02559,0.35509,0.03746,0.1124,0.05167,0.36313,0.51916,38.81068966
6345.25,0,0,0.05499,0.02866,0.38738,0.01761,0.1124,0.05568,0.34329,0.55545,38.67124138
6345.75,0,0,0.05326,0.02957,0.42323,0.00093,0.1124,0.06013,0.32047,0.59575,37.86427586
6346.25,0,0,0.0453,0.02931,0.4272,0,0.1124,0.06062,0.32516,0.60021,37.20268966
6346.75,0,0,0.03351,0.02874,0.38205,0.01305,0.1124,0.05502,0.37523,0.54946,36.23082759
6347.25,0,0,0.02378,0.02674,0.33063,0.03041,0.1124,0.04864,0.4274,0.49166,34.92124138
6347.75,0,0,0.02105,0.02423,0.29872,0.04371,0.1124,0.04468,0.4552,0.45579,34.67462069
6348.25,0,0,0.01894,0.02255,0.29226,0.05326,0.1124,0.04387,0.45671,0.44853,35.47303448
6348.75,0,0,0.02354,0.02187,0.30203,0.05658,0.1124,0.04509,0.43849,0.45951,36.01951724
6349.25,0,0,0.03619,0.0222,0.30555,0.0547,0.1124,0.04552,0.42342,0.46347,36.37296552
6349.75,0,0,0.06128,0.02255,0.29573,0.05237,0.1124,0.0443,0.41136,0.45243,33.67144828
6350.25,0,0,0.0942,0.02209,0.28265,0.05095,0.1124,0.04396,0.39375,0.43773,33.0742069
6350.75,0,0,0.11925,0.0225,0.25997,0.05624,0.1124,0.05025,0.37939,0.41223,32.94641379
6351.25,0,0.0065,0.12952,0.02276,0.26649,0.05348,0.1124,0.05415,0.35469,0.42681,33.13993103
6351.75,0,0.00977,0.13747,0.02264,0.33616,0.03379,0.1124,0.05045,0.29731,0.50878,34.87710345
6352.25,0,0,0.14774,0.0244,0.39829,0.02034,0.1124,0.05703,0.23981,0.56771,37.18724138
6352.75,0,0,0.15633,0.02656,0.39985,0.02905,0.1124,0.05722,0.21858,0.56947,37.40193103
6353.25,0,0,0.14589,0.03085,0.33934,0.05937,0.1124,0.04971,0.26243,0.50145,34.72896552
6353.75,0,0,0.11715,0.03403,0.204,0.10679,0.1124,0.05984,0.36578,0.34932,32.12213793
6354.25,0.00909,0,0.10006,0.03066,0.17808,0.11234,0.08118,0.06528,0.42331,0.28684,31.12855172
6354.75,0.008,0,0.12147,0.02675,0.1984,0.10168,0.04926,0.06711,0.42733,0.2756,32.0957931
6355.25,0,0,0.13052,0.02495,0.24864,0.08406,0.02066,0.06486,0.4263,0.30156,32.1382069
6355.75,0,0,0.09521,0.02759,0.28773,0.07317,0.01871,0.06197,0.43562,0.34341,33.89406897
6356.25,0,0,0.0491,0.0342,0.26556,0.08435,0.09142,0.05649,0.41888,0.39612,34.62358621
6356.75,0,0,0.02388,0.03806,0.3326,0.07079,0.1124,0.04984,0.37243,0.49387,35.40537931
6357.25,0,0,0.02128,0.04088,0.37685,0.06671,0.1124,0.05437,0.32751,0.54361,34.87434483
6357.75,0,0,0.01905,0.04164,0.39761,0.07119,0.1124,0.05694,0.30117,0.56694,34.83744828
6358.25,0,0,0.01202,0.04108,0.38436,0.08574,0.1124,0.0553,0.3091,0.55206,34.64648276
6358.75,0,0,0.00765,0.03894,0.3394,0.10475,0.1124,0.04972,0.34714,0.50152,34.55682759
6359.25,0,0,0.00826,0.03483,0.27893,0.12813,0.1124,0.04222,0.39523,0.43354,34.488
6359.75,0,0,0.00714,0.02865,0.22962,0.14967,0.1124,0.0361,0.43641,0.37811,33.72675862
6360.25,0,0,0.003,0.0236,0.18155,0.17471,0.1122,0.03919,0.46575,0.32385,32.65110345
6360.75,0,0,0.00015,0.01749,0.30621,0.14359,0,0.04414,0.48842,0.34421,31.44896552
6361.25,0,0,0,0.02164,0.33072,0.15142,0,0.04403,0.45219,0.37176,30.38386207
6361.75,0,0,0.00444,0.03376,0.28509,0.1913,0.07301,0.04032,0.37207,0.39841,33.36406897
6362.25,0,0,0.03037,0.04084,0.3779,0.18602,0.01563,0.04796,0.30128,0.44148,35.57048276
6362.75,0,0,0.05971,0.04523,0.4188,0.18482,0,0.05198,0.23946,0.47077,36.63317241
6363.25,0,0,0.07191,0.04921,0.4189,0.18988,0,0.05199,0.21811,0.47088,35.63310345
6363.75,0,0,0.04685,0.05247,0.41502,0.20202,0,0.05151,0.23213,0.46651,34.20358621
6364.25,0,0,0,0.05376,0.41792,0.23116,0,0.05187,0.24528,0.46978,33.24075862
6364.75,0,0,0,0.0554,0.33969,0.29602,0,0.06884,0.24005,0.38183,32.44903448
6365.25,0,0.03146,0,0.05438,0.26012,0.3555,0,0.07109,0.22746,0.3275,31.85641379
6365.75,0,0.01969,0,0.05732,0.26166,0.38261,0,0.07248,0.20624,0.31611,31.24965517
6366.25,0,0.0226,0,0.05925,0.23564,0.41126,0,0.0739,0.19735,0.2901,30.31172414
6366.75,0,0.0043,0,0.06162,0.25275,0.41733,0,0.07639,0.18762,0.2889,29.89875862
6367.25,0,0,0,0.06042,0.28035,0.41019,0,0.07265,0.17639,0.31513,31.00034483
6367.75,0,0,0,0.05923,0.30733,0.40067,0,0.0607,0.17207,0.34546,33.52931034
6368.25,0,0,0,0.05887,0.2993,0.40639,0,0.05368,0.18175,0.33644,35.03917241
6368.75,0,0,0,0.05637,0.29888,0.41323,0,0.05271,0.17881,0.33597,34.85696552
6369.25,0,0,0,0.05287,0.29277,0.42306,0,0.06254,0.16876,0.3291,31.8857931
6369.75,0,0,0,0.0497,0.29197,0.42814,0,0.06952,0.16067,0.3282,30.51662069
6370.25,0,0,0,0.04884,0.27254,0.43994,0,0.07401,0.16466,0.30636,30.29710345
6370.75,0,0,0,0.04901,0.26353,0.44966,0,0.07209,0.16571,0.29622,30.40551724
6371.25,0,0,0,0.05042,0.24836,0.46168,0,0.07326,0.16628,0.27918,31.12096552
6371.75,0,0,0,0.05388,0.23711,0.47255,0,0.0739,0.16256,0.26653,31.59937931
6372.25,0.0058,0,0,0.05692,0.24125,0.47706,0,0.06894,0.15002,0.27119,31.21248276
6372.75,0.0179,0,0.00122,0.05689,0.25346,0.4724,0,0.06559,0.13254,0.2849,30.87655172
6373.25,0.01994,0,0.0014,0.05612,0.25761,0.46894,0,0.06883,0.12716,0.28958,30.93868966
6373.75,0.01404,0,0,0.05639,0.22124,0.4811,0,0.08033,0.1469,0.24869,31.04931034
6374.25,0,0,0,0.05605,0.18985,0.4955,0,0.08913,0.16947,0.2134,30.17882759
6374.75,0,0,0,0.05406,0.1672,0.50432,0,0.09685,0.17757,0.18795,29.20813793
6375.25,0,0,0,0.05074,0.16784,0.50459,0,0.0984,0.17842,0.18866,28.5842069
6375.75,0,0,0,0.04738,0.18239,0.50041,0,0.09489,0.17493,0.20502,28.78206897
6376.25,0,0,0,0.04499,0.21625,0.49173,0,0.08873,0.1583,0.24308,30.15262069
6376.75,0,0,0,0.04363,0.25285,0.48347,0,0.08253,0.13752,0.28422,31.62227586
6377.25,0,0,0,0.0442,0.2704,0.48025,0,0.07937,0.12578,0.30395,31.89765517
6377.75,0.01123,0,0,0.04593,0.25927,0.4837,0,0.08145,0.11841,0.29143,30.57648276
6378.25,0.04868,0,0,0.0462,0.23071,0.48581,0,0.08543,0.10316,0.25933,28.72958621
6378.75,0.07031,0.01613,0,0.04478,0.178,0.49636,0,0.08792,0.1065,0.21808,27.26710345
6379.25,0.05858,0.04088,0,0.04378,0.12228,0.51449,0,0.09052,0.12946,0.18308,27.17875862
6379.75,0.02928,0.04005,0,0.04594,0.12181,0.51999,0,0.09436,0.14857,0.18162,28.17503448
6380.25,0.01057,0.01767,0,0.04756,0.1951,0.49687,0,0.09355,0.13867,0.23903,29.21358621
6380.75,0.00313,0,0,0.04762,0.26725,0.46874,0,0.09073,0.12252,0.30041,29.84117241
6381.25,0.00349,0.00567,0,0.04787,0.25433,0.46903,0,0.09403,0.12558,0.29221,29.80793103
6381.75,0.01978,0.04987,0,0.04683,0.14372,0.50076,0,0.10053,0.13851,0.21721,29.74172414
6382.25,0.04218,0.05836,0,0.04854,0.09349,0.51652,0,0.10541,0.1355,0.17022,29.062
6382.75,0.04875,0,0,0.05355,0.1834,0.49747,0,0.10428,0.11255,0.20615,28.95413793
6383.25,0.03655,0,0,0.05233,0.19316,0.50302,0,0.09366,0.12129,0.21712,28.55406897
6383.75,0.01776,0,0,0.0513,0.2157,0.50235,0,0.08102,0.13187,0.24246,27.5442069
6384.25,0.01657,0,0,0.05255,0.21225,0.50594,0,0.07808,0.1346,0.23858,27.21096552
6384.75,0.02031,0,0,0.05656,0.17228,0.52092,0,0.08048,0.14946,0.19365,29.81268966
6385.25,0.02113,0,0,0.05994,0.12311,0.53613,0,0.08609,0.17359,0.13839,34.73834483
6385.75,0.01943,0,0,0.06013,0.11882,0.5293,0,0.07825,0.19407,0.13356,40.47406897
6386.25,0.01472,0,0,0.05807,0.1359,0.50771,0,0.05751,0.22609,0.15276,45.47889655
6386.75,0.0212,0.00001,0,0.05426,0.14385,0.47583,0,0.03551,0.26933,0.16171,48.64731034
6387.25,0.02958,0,0.00396,0.05014,0.14329,0.43724,0,0.02024,0.31556,0.16106,51.382
6387.75,0.01968,0,0.03378,0.04741,0.12773,0.40193,0,0.01586,0.35361,0.14358,53.74593103
6388.25,0.02642,0,0.03471,0.04763,0.11768,0.36995,0,0.01461,0.389,0.13228,54.90475862
6388.75,0.03236,0,0.03465,0.04914,0.11139,0.35096,0,0.01383,0.40768,0.12521,54.37751724
6389.25,0.02553,0,0.05332,0.05036,0.10521,0.34602,0,0.01306,0.4065,0.11826,54.02503448
6389.75,0.01006,0,0.07604,0.05153,0.09697,0.35194,0,0.01204,0.40142,0.109,54.24627586
6390.25,0.00799,0,0.06341,0.05311,0.09686,0.35821,0,0.01203,0.4084,0.10887,53.93641379
6390.75,0.02271,0,0.01967,0.05511,0.09749,0.36134,0,0.01361,0.43007,0.10958,53.62489655
6391.25,0.0295,0.02751,0,0.05314,0.05375,0.37324,0,0.0138,0.44905,0.09112,52.76406897
6391.75,0.03346,0.04897,0,0.05096,0.02186,0.38305,0,0.01376,0.44795,0.07922,51.76496552
6392.25,0.04061,0.06619,0,0.04917,0,0.39289,0,0.01353,0.43761,0.07387,50.81
6392.75,0.04242,0.06854,0,0.04941,0,0.39895,0,0.01446,0.42621,0.07649,50.88317241
6393.25,0.03248,0.06999,0,0.05086,0,0.40814,0,0.01705,0.42149,0.0781,51.29917241
6393.75,0.01937,0.07378,0,0.05176,0,0.41306,0,0.01766,0.42437,0.08234,50.66765517
6394.25,0.02365,0.07364,0,0.05193,0,0.4094,0,0.01778,0.4236,0.08219,50.11448276
6394.75,0.04296,0.07087,0,0.05146,0,0.40061,0,0.01937,0.41474,0.07909,50.67296552
6395.25,0.05719,0.07261,0,0.0506,0,0.38745,0,0.01724,0.41491,0.08103,52.08751724
6395.75,0.05852,0.07373,0,0.05009,0.00504,0.36913,0,0.01372,0.42978,0.08794,54.28406897
6396.25,0.03763,0.01786,0.02913,0.05419,0.07513,0.32795,0.02262,0.01293,0.42255,0.12854,56.13068966
6396.75,0,0,0.10487,0.05308,0.11375,0.29593,0,0.01732,0.41505,0.12786,56.97241379
6397.25,0,0,0.12876,0.05353,0.08487,0.28715,0,0.02431,0.42137,0.0954,57.03703448
6397.75,0.01743,0,0.11275,0.05593,0.04908,0.29026,0,0.03385,0.4407,0.05517,56.83910345
6398.25,0.00943,0,0.12286,0.05769,0.02379,0.2962,0,0.03899,0.45105,0.02674,57.56331034
6398.75,0,0,0.13438,0.05912,0.00637,0.29833,0,0.04213,0.45966,0.00717,57.36931034
6399.25,0,0,0.13624,0.05986,0,0.2945,0,0.04518,0.46423,0,56.97317241
6399.75,0,0,0.13723,0.06036,0,0.28914,0,0.04846,0.46481,0,57.04875862
6400.25,0,0,0.13393,0.06065,0,0.2872,0,0.0564,0.46183,0,56.56917241
6400.75,0,0,0.12946,0.06131,0,0.28646,0,0.05472,0.46806,0,55.94317241
6401.25,0,0,0.13122,0.06108,0.0062,0.28501,0,0.04543,0.47106,0.00697,54.77062069
6401.75,0,0,0.1437,0.05809,0.04858,0.27295,0,0.03079,0.4459,0.05461,54.69675862
6402.25,0.0263,0,0.12722,0.05746,0.0431,0.27482,0,0.03226,0.43885,0.04844,54.87924138
6402.75,0.06439,0,0.09222,0.05679,0.04619,0.27152,0,0.03052,0.43836,0.05192,55.33386207
6403.25,0.07821,0.0151,0.07975,0.0544,0.03048,0.2703,0,0.02545,0.44632,0.05111,56.03703448
6403.75,0.07234,0,0.07947,0.05635,0.03141,0.26774,0,0.03283,0.45984,0.03531,55.84855172
6404.25,0.0613,0,0.08236,0.05765,0.00518,0.27859,0,0.04053,0.47439,0.00582,55.95324138
6404.75,0.07167,0,0.05496,0.05907,0,0.28435,0,0.04258,0.48737,0,55.64655172
6405.25,0.06276,0,0.06127,0.0589,0.00887,0.28407,0,0.03751,0.48662,0.00997,54.84496552
6405.75,0.04781,0,0.07846,0.05758,0.02361,0.27958,0,0.03202,0.48094,0.02654,55.58
6406.25,0.03655,0,0.08571,0.05588,0.04068,0.27462,0,0.02914,0.47741,0.04573,56.07151724
6406.75,0.04518,0,0.06248,0.05531,0.04973,0.27581,0,0.03069,0.48079,0.0559,54.79503448
6407.25,0.07363,0,0.01734,0.05467,0.07559,0.27257,0,0.02905,0.47715,0.08497,52.55758621
6407.75,0.09008,0,0,0.05331,0.10823,0.26222,0,0.02449,0.46167,0.12166,50.30496552
6408.25,0.0949,0.02441,0,0.05012,0.08869,0.26551,0,0.0217,0.45466,0.12693,47.28337931
6408.75,0.0918,0.03232,0,0.04958,0.0803,0.27107,0,0.02295,0.45197,0.12633,45.29006897
6409.25,0.08428,0.00203,0,0.05351,0.11672,0.26444,0,0.03075,0.44827,0.13346,45.492
6409.75,0.0769,0,0,0.05424,0.14282,0.25468,0,0.02641,0.44495,0.16053,48.58282759
6410.25,0.04657,0,0.0433,0.05453,0.15613,0.24651,0,0.02225,0.4307,0.17549,53.07351724
6410.75,0.00855,0.02928,0.11244,0.05152,0.10732,0.25438,0,0.01672,0.41978,0.15332,56.4942069
6411.25,0,0.03331,0.14742,0.05303,0.02214,0.27413,0.05703,0.01327,0.39967,0.12294,57.45027586
6411.75,0,0.02945,0.17429,0.05211,0.02096,0.26826,0.05812,0.01544,0.38138,0.11847,57.57565517
6412.25,0.01326,0.03932,0.15004,0.04771,0.07691,0.24483,0,0.01978,0.40814,0.13033,56.68558621
6412.75,0.02235,0.02545,0.09611,0.0478,0.10362,0.23027,0,0.02272,0.45167,0.14487,56.07034483
6413.25,0.06072,0.00776,0,0.05349,0.00249,0.25856,0.11241,0.0211,0.48348,0.13145,55.08206897
6413.75,0.05235,0.00014,0.00597,0.05342,0.00523,0.25441,0.11241,0.0215,0.49457,0.12604,53.48041379
6414.25,0.04506,0.04468,0.03203,0.04721,0,0.24959,0.0561,0.02141,0.50391,0.10976,51.916
6414.75,0.03311,0.07104,0.06132,0.04407,0,0.24739,0.02597,0.02076,0.49634,0.107,51.15834483
6415.25,0.03401,0.06716,0.06289,0.04526,0,0.24964,0.03983,0.02019,0.48101,0.11748,51.04986207
6415.75,0.07743,0.02696,0.00631,0.05184,0,0.25871,0.09308,0.02302,0.46264,0.12945,51.07089655
6416.25,0.09986,0.04265,0.01033,0.04708,0.07473,0.24042,0,0.02638,0.45855,0.13159,49.98834483
6416.75,0.12501,0.0542,0,0.04676,0.04,0.25648,0,0.02926,0.44828,0.10545,47.52351724
6417.25,0.1058,0.08081,0.02132,0.04506,0,0.27577,0,0.02689,0.44434,0.09018,46.386
6417.75,0.07487,0.08133,0.03878,0.04627,0,0.28512,0,0.03091,0.44271,0.09077,46.71386207
